Year,Name,POS,Height,Weight,Forty_Yard,Bench_Press,Vert_Leap,Broad_Jump,Shuttle,position_group
1995,John Holecek,ILB,74.1,238,4.76,21.0,32.0,113.0,4.04,LB_FB_TE_QB
1995,Hugh Douglas,DE,73.6,265,4.76,27.0,32.0,113.0,4.5,lineman
1995,Marcus Hinton,TE,76.1,256,4.76,,29.0,94.0,4.68,LB_FB_TE_QB
1995,Mill Coleman,WR,68.0,171,4.77,,,,,WR_RB_DB
1995,Barron Miles,CB,68.4,175,4.77,8.0,32.5,115.0,4.08,WR_RB_DB
1995,Shannon Garrett,CB,69.4,185,4.77,10.0,33.0,115.0,4.34,WR_RB_DB
1995,Michael Davis,FB,71.5,230,4.77,19.0,30.0,112.0,4.72,LB_FB_TE_QB
1995,Kerry Hayes,WR,67.0,163,4.78,,30.5,112.0,4.25,WR_RB_DB
1995,David Rhodes,WR,72.9,203,4.78,,30.0,118.0,4.52,WR_RB_DB
1995,Brian Williams,OLB,73.4,238,4.79,17.0,33.5,118.0,4.3,LB_FB_TE_QB
1995,Sean Harris,ILB,75.0,244,4.8,14.0,,,,LB_FB_TE_QB
1995,Lethon Flowers,CB,71.1,204,4.81,14.0,36.0,124.0,4.25,WR_RB_DB
1995,Roger Graham,RB,69.9,213,4.81,19.0,31.0,116.0,4.59,WR_RB_DB
1995,Willie Smith,OLB,72.8,227,4.82,21.0,30.5,111.0,4.45,LB_FB_TE_QB
1995,Stoney Case,QB,74.5,206,4.83,,30.5,111.0,4.25,LB_FB_TE_QB
1995,Wesley Leasy,ILB,74.3,234,4.83,24.0,33.5,127.0,4.45,LB_FB_TE_QB
1995,Shawn King,DE,74.9,278,4.83,,34.0,118.0,4.57,lineman
1995,Germaine Holden,DT,75.0,264,4.83,28.0,33.5,119.0,4.48,lineman
1995,Ted Johnson,ILB,75.4,248,4.84,28.0,31.5,121.0,4.35,LB_FB_TE_QB
1995,Tony Cline,TE,76.6,251,4.84,25.0,36.5,121.0,4.25,LB_FB_TE_QB
1995,Bryan Schwartz,ILB,75.1,256,4.84,21.0,33.5,116.0,4.28,LB_FB_TE_QB
1995,Kyle Brady,TE,78.4,258,4.84,18.0,35.0,120.0,4.21,LB_FB_TE_QB
1995,Stanley Flanders,WR,70.3,167,4.86,,30.0,108.0,,WR_RB_DB
1995,Robert Williams,WR,75.5,237,4.86,,27.5,113.0,,WR_RB_DB
1995,Clifton Groce,FB,69.9,238,4.87,17.0,30.5,109.0,4.18,LB_FB_TE_QB
1995,Ben Talley,DE,75.0,240,4.87,20.0,35.5,118.0,4.65,lineman
1995,Kenneth Riley,CB,70.8,181,4.88,11.0,29.5,113.0,4.41,WR_RB_DB
1995,Dwayne Harris,OLB,73.9,227,4.88,15.0,29.5,114.0,4.45,LB_FB_TE_QB
1995,Stephen Boyd,ILB,72.9,240,4.88,26.0,32.0,113.0,4.12,LB_FB_TE_QB
1995,Michael Barber,OLB,72.8,247,4.88,,30.0,111.0,4.57,LB_FB_TE_QB
1995,Mark Bruener,TE,76.5,249,4.89,22.0,34.0,116.0,4.19,LB_FB_TE_QB
1995,Jamal Cox,OLB,72.9,239,4.9,20.0,29.0,109.0,,LB_FB_TE_QB
1995,Terry Dean,QB,73.5,213,4.91,,30.0,111.0,4.12,LB_FB_TE_QB
1995,Greg Delong,TE,74.5,249,4.91,22.0,26.0,98.0,4.41,LB_FB_TE_QB
1995,David Sloan,TE,78.0,254,4.91,20.0,31.0,115.0,4.29,LB_FB_TE_QB
1995,Jamal Duff,DE,78.8,259,4.91,20.0,34.5,123.0,4.56,lineman
1995,Brian Robinson,FS,74.4,200,4.92,13.0,,,,WR_RB_DB
1995,Wardell Rouse,OLB,73.8,231,4.92,,34.0,119.0,4.75,LB_FB_TE_QB
1995,Troy Dumas,ILB,75.6,234,4.92,14.0,35.5,118.0,4.13,LB_FB_TE_QB
1995,Gerald Collins,ILB,73.6,252,4.92,19.0,31.5,111.0,4.27,LB_FB_TE_QB
1995,Ricky Ceasar,DE,74.0,252,4.92,25.0,30.0,109.0,,lineman
1995,Bronzell Miller,DE,75.1,247,4.92,,29.0,108.0,4.88,lineman
1995,Darryl Major,ILB,72.8,243,4.93,20.0,39.5,117.0,4.35,LB_FB_TE_QB
1995,Patrice Alexander,ILB,72.4,251,4.93,24.0,30.5,114.0,4.41,LB_FB_TE_QB
1995,Jay Barker,QB,74.4,212,4.94,,27.0,105.0,4.31,LB_FB_TE_QB
1995,Kareem Leary,CB,70.8,169,4.95,8.0,,113.0,4.3,WR_RB_DB
1995,Silas Demary,ILB,73.5,247,4.95,16.0,30.5,111.0,4.56,LB_FB_TE_QB
1995,Andre President,TE,75.4,253,4.95,18.0,28.5,103.0,4.45,LB_FB_TE_QB
1995,James Roberson,DE,75.0,242,4.95,17.0,,,,lineman
1995,Tarrant Lynch,FB,71.0,213,4.96,,27.5,105.0,,LB_FB_TE_QB
1995,Damien Covington,ILB,71.8,236,4.96,,32.0,112.0,4.31,LB_FB_TE_QB
1995,Pete Mitchell,TE,73.5,243,4.96,21.0,29.0,112.0,4.19,LB_FB_TE_QB
1995,Keith Washington,DE,75.3,253,4.96,14.0,31.0,113.0,4.28,lineman
1995,Jeff Kopp,ILB,75.0,243,4.97,20.0,32.0,114.0,4.25,LB_FB_TE_QB
1995,Jamie Asher,TE,75.9,243,4.97,20.0,31.5,113.0,4.16,LB_FB_TE_QB
1995,Wesley Goggins,CB,69.0,179,4.98,12.0,32.5,107.0,4.41,WR_RB_DB
1995,Darnell Stephens,OLB,71.3,253,4.98,18.0,31.5,107.0,4.68,LB_FB_TE_QB
1995,Tony Berti,OT,77.5,287,4.99,31.0,26.5,108.0,4.59,lineman
1995,Ed Daniels,QB,74.1,203,5.0,,27.0,110.0,4.47,LB_FB_TE_QB
1995,Tim Jones,ILB,72.8,239,5.01,19.0,27.5,,4.65,LB_FB_TE_QB
1995,Justin Goheen,ILB,73.8,242,5.01,,29.0,107.0,4.34,LB_FB_TE_QB
1995,Travis Hall,DE,77.1,275,5.03,17.0,30.5,117.0,4.45,lineman
1995,Lamont Frazier,TE,74.4,245,5.04,5.0,29.0,102.0,4.66,LB_FB_TE_QB
1995,John Sacca,QB,74.4,206,5.07,,27.5,107.0,4.38,LB_FB_TE_QB
1995,Todd Collins,QB,76.6,224,5.07,,30.0,111.0,4.34,LB_FB_TE_QB
1995,Henry Mcmillian,DT,74.8,275,5.07,17.0,32.0,109.0,4.5,lineman
1995,Mike Thompson,DT,75.1,276,5.07,36.0,26.5,103.0,4.56,lineman
1995,Steve Stenstrom,QB,73.9,199,5.08,,28.0,100.0,4.03,LB_FB_TE_QB
1995,Melvin Tuten,OT,78.6,305,5.08,19.0,30.5,109.0,4.63,lineman
1995,Scotty Lewis,DE,74.8,273,5.08,,,,4.47,lineman
1995,Mike Fredrick,DE,77.1,278,5.09,23.0,29.0,106.0,4.53,lineman
1995,Joe Planansky,TE,75.8,250,5.1,8.0,31.0,116.0,4.28,LB_FB_TE_QB
1995,Michael Roan,FB,75.4,259,5.1,21.0,27.5,106.0,4.63,LB_FB_TE_QB
1995,Gary Walker,DT,73.8,286,5.1,25.0,27.0,101.0,4.72,lineman
1995,Kelly Holcomb,QB,74.4,202,5.12,,28.0,107.0,4.44,LB_FB_TE_QB
1995,Frank Costa,QB,75.3,215,5.13,,25.0,101.0,4.66,LB_FB_TE_QB
1995,James Mckeehan,TE,75.3,245,5.13,14.0,29.0,107.0,4.31,LB_FB_TE_QB
1995,Oscar Mcbride,TE,77.0,266,5.13,19.0,29.5,104.0,4.54,LB_FB_TE_QB
1995,Brenden Stai,OG,76.3,305,5.13,37.0,29.5,109.0,4.52,lineman
1995,Billy Milner,OT,77.0,293,5.13,,28.0,99.0,4.72,lineman
1995,Riddick Parker,DT,75.0,274,5.13,20.0,30.5,,,lineman
1995,Jim Hoffman,DE,76.3,290,5.14,19.0,25.0,102.0,4.66,lineman
1995,Oscar Sturgis,DT,76.8,280,5.14,17.0,31.0,115.0,,lineman
1995,Jeff Jones,OT,78.0,308,5.15,14.0,27.5,105.0,4.64,lineman
1995,Dave Wohlabaugh,C,75.5,304,5.19,31.0,27.0,108.0,4.63,lineman
1995,Matt O'Dwyer,OT,76.4,298,5.19,35.0,30.5,101.0,4.61,lineman
1995,Michael Tobias,DT,73.1,282,5.21,,25.0,102.0,,lineman
1995,Bryan Proby,DT,76.5,279,5.21,21.0,30.0,109.0,4.84,lineman
1995,Rob Zatechka,OG,76.3,307,5.22,36.0,29.0,112.0,4.59,lineman
1995,Mark Hatfield,OT,77.4,279,5.22,14.0,33.0,114.0,4.94,lineman
1995,Jesse James,OT,76.3,318,5.23,20.0,26.5,107.0,4.81,lineman
1995,Patrick Mcneil,OG,74.3,289,5.23,,26.0,,,lineman
1995,Tony Boselli,OT,78.9,323,5.23,26.0,30.0,102.0,4.6,lineman
1995,Chad Eaton,DT,75.9,292,5.23,24.0,25.5,98.0,4.78,lineman
1995,Josh Evans,DT,73.6,283,5.24,19.0,26.0,106.0,,lineman
1995,Cory Raymer,C,74.9,293,5.24,26.0,24.5,103.0,4.58,lineman
1995,Barrett Brooks,OT,76.6,305,5.24,20.0,,,,lineman
1995,Kevin Mays,OG,75.6,299,5.25,25.0,31.5,100.0,4.41,lineman
1995,Wilky Bazile,DT,74.8,271,5.26,20.0,29.5,106.0,4.66,lineman
1995,Robert Stinson,DT,76.0,284,5.27,18.0,27.5,110.0,4.56,lineman
1995,Ray Forsythe,OT,74.8,314,5.28,26.0,24.5,93.0,5.12,lineman
1995,Mark Birchmeier,C,74.9,295,5.28,32.0,23.5,94.0,4.78,lineman
1995,Don Sasa,DE,74.5,286,5.3,19.0,29.0,98.0,4.84,lineman
1995,Oliver Gibson,DT,74.5,283,5.3,19.0,29.5,105.0,4.65,lineman
1995,Evan Pilgrim,OG,76.3,298,5.31,24.0,27.5,103.0,4.78,lineman
1995,Trezelle Jenkins,OT,79.4,322,5.31,25.0,28.0,101.0,4.85,lineman
1995,Fritz Fequiere,OT,74.6,289,5.32,27.0,,,,lineman
1995,Arnold Vaitai,OT,73.6,287,5.35,21.0,27.0,,,lineman
1995,Todd Baczek,OG,75.3,296,5.35,33.0,26.0,98.0,5.09,lineman
1995,Kendall Watkins,TE,73.4,305,5.36,,25.5,98.0,4.82,LB_FB_TE_QB
1995,Melvin Hayes,OT,77.9,327,5.36,,28.0,109.0,5.25,lineman
1995,Duane Conway,C,74.5,288,5.38,24.0,26.5,107.0,4.77,lineman
1995,Jeff Kysar,OT,78.8,322,5.38,22.0,23.5,98.0,4.77,lineman
1995,Barret Robbins,OG,74.9,310,5.4,,24.5,106.0,4.62,lineman
1995,Tirrell Greene,OG,74.9,306,5.43,,29.0,103.0,4.91,lineman
1995,Ronald Cherry,OT,75.4,307,5.43,22.0,28.0,104.0,5.35,lineman
1995,Ken Dammann,OT,76.0,292,5.43,,29.0,99.0,4.91,lineman
1995,Paul Greeley,C,74.0,276,5.45,,24.5,97.0,4.69,lineman
1995,Derek West,OT,79.6,298,5.45,13.0,28.5,108.0,4.64,lineman
1995,Reuben Brown,OT,75.1,304,5.48,22.0,27.0,106.0,4.72,lineman
1995,Scott Gragg,OT,79.9,316,5.52,23.0,25.5,104.0,5.0,lineman
1995,Marcus Price,OT,77.0,303,5.54,21.0,25.5,94.0,4.87,lineman
1995,Roge Purgason,OT,76.8,286,5.54,18.0,26.0,98.0,5.06,lineman
1995,Anthony Brown,OT,77.0,320,5.57,26.0,28.5,98.0,5.13,lineman
1995,Jeff Miller,OT,75.0,303,5.61,18.0,28.0,94.0,4.99,lineman
1995,Greg Black,DT,75.8,304,5.62,16.0,,,,lineman
1995,Corey Swinson,DE,76.8,334,5.63,23.0,25.5,91.0,,lineman
1995,Brian Demarco,OT,77.5,314,5.63,,26.5,103.0,4.77,lineman
1995,Jamie Brown,OT,79.6,340,5.64,25.0,24.5,101.0,5.21,lineman
1995,Steve Ingram,OT,76.1,311,5.65,,25.0,96.0,4.91,lineman
1995,Brian Bravy,OG,75.6,332,5.67,,23.5,94.0,4.91,lineman
1995,Alundis Brice,CB,70.0,161,,,,,,WR_RB_DB
1995,Jack Jackson,WR,68.4,171,,,,,,WR_RB_DB
1995,Edward Hervey,WR,74.5,179,,,,,,WR_RB_DB
1995,Antonio Freeman,WR,72.6,180,,,,,,WR_RB_DB
1995,Kez Mccorvey,WR,72.0,180,,,,,,WR_RB_DB
1995,Anthony Bridges,CB,69.0,181,,,,,,WR_RB_DB
1995,Eddie Goines,WR,71.9,183,,,,,,WR_RB_DB
1995,Herman O'Berry,CB,69.4,184,,15.0,,,,WR_RB_DB
1995,Clifton Abraham,CB,68.6,184,,,,,,WR_RB_DB
1995,Carl Greenwood,CB,71.0,188,,,,,,WR_RB_DB
1995,Joey Galloway,WR,70.4,188,,,,,,WR_RB_DB
1995,Larry Kennedy,CB,69.8,190,,,,,,WR_RB_DB
1995,Lee Deramus,WR,72.0,191,,,,,,WR_RB_DB
1995,Joey Ellis,CB,67.6,194,,18.0,,,,WR_RB_DB
1995,Lee Becton,RB,71.0,195,,,,,,WR_RB_DB
1995,Chris Hudson,FS,69.4,195,,,,,,WR_RB_DB
1995,Ty Law,CB,71.3,196,,21.0,,,,WR_RB_DB
1995,Sherman Williams,RB,67.8,196,,15.0,,,,WR_RB_DB
1995,Terrell Fletcher,RB,67.6,200,,17.0,,,,WR_RB_DB
1995,Lance Brown,CB,72.8,200,,14.0,,,,WR_RB_DB
1995,Brandon Bennett,RB,70.8,201,,,,,,WR_RB_DB
1995,J J Smith,RB,69.6,202,,,33.5,,,WR_RB_DB
1995,Frank Sanders,WR,73.8,202,,,,,,WR_RB_DB
1995,Curtis Martin,RB,71.3,203,,16.0,41.5,131.0,4.1,WR_RB_DB
1995,Tony Watkins,SS,70.3,205,,,,,,WR_RB_DB
1995,Brian Pruitt,RB,68.9,207,,15.0,37.0,,,WR_RB_DB
1995,Devin Bush,FS,71.4,208,,13.0,,,,WR_RB_DB
1995,Bobby Taylor,CB,75.0,208,,,,,,WR_RB_DB
1995,Eric Zeier,QB,72.5,208,,,,,,LB_FB_TE_QB
1995,David Dunn,WR,73.6,209,,,,,,WR_RB_DB
1995,Dave Barr,QB,74.9,210,,,,,,LB_FB_TE_QB
1995,John Walsh,QB,75.0,214,,,,,,LB_FB_TE_QB
1995,Eric Bjornson,TE,76.4,215,,,,,,LB_FB_TE_QB
1995,J J Stokes,WR,76.5,217,,,,,,WR_RB_DB
1995,Aaron Hayden,RB,71.6,218,,23.0,,,,WR_RB_DB
1995,James Stewart,RB,73.4,222,,26.0,38.0,123.0,4.09,WR_RB_DB
1995,Rob Johnson,QB,75.3,223,,,,,,LB_FB_TE_QB
1995,Steve Mcnair,QB,73.6,224,,,,115.0,,LB_FB_TE_QB
1995,Darick Holmes,RB,72.0,226,,,,,,WR_RB_DB
1995,Chad May,QB,73.4,226,,,,,,LB_FB_TE_QB
1995,Ki-Jana Carter,RB,70.0,227,,,,,,WR_RB_DB
1995,Craig Powell,OLB,75.9,227,,,,,,LB_FB_TE_QB
1995,Rashaan Salaam,RB,72.9,228,,21.0,,,,WR_RB_DB
1995,Eric Alford,TE,72.6,232,,,,,,LB_FB_TE_QB
1995,Antonio Armstrong,OLB,73.8,234,,17.0,,,,LB_FB_TE_QB
1995,Tyrone Davis,TE,76.0,234,,,,,,LB_FB_TE_QB
1995,Ken Brown,OLB,73.5,235,,13.0,34.5,115.0,,LB_FB_TE_QB
1995,Ray Zellars,FB,71.0,236,,,,,,LB_FB_TE_QB
1995,Christian Fauria,TE,76.0,238,,,,,,LB_FB_TE_QB
1995,Kerry Collins,QB,77.0,240,,,,,,LB_FB_TE_QB
1995,Larry Jones,FB,72.1,244,,25.0,,,,LB_FB_TE_QB
1995,Zack Crockett,FB,73.6,244,,20.0,,,,LB_FB_TE_QB
1995,Dana Howard,ILB,72.4,244,,16.0,,,,LB_FB_TE_QB
1995,James Stewart,FB,74.1,245,,,,,,LB_FB_TE_QB
1995,Lovell Pinkney,WR,76.4,248,,,,,,WR_RB_DB
1995,Ken Dilger,TE,76.9,252,,17.0,33.5,112.0,4.19,LB_FB_TE_QB
1995,Kevin Hickman,TE,76.1,258,,24.0,,,,LB_FB_TE_QB
1995,Korey Stringer,OT,76.3,345,,,,,,lineman
1995,Norman Hand,DT,75.4,329,,27.0,,,,lineman
1995,Shane Hannah,OG,77.3,345,,21.0,25.0,100.0,4.93,lineman
1995,Carlos Cosby,OG,73.8,306,,26.0,,,,lineman
1995,Andrew Greene,OG,75.0,304,,29.0,27.5,104.0,4.91,lineman
1995,Hicham El Mashtoub,C,74.4,298,,31.0,,,,lineman
1995,Zach Wiegert,OG,76.5,311,,23.0,28.5,,,lineman
1995,Steve Strahan,DT,73.1,283,,20.0,,,,lineman
1995,Darius Holland,DT,76.6,310,,26.0,,,,lineman
1995,Warren Sapp,DT,73.0,281,,,,,,lineman
1995,Thomas Baskin,DT,74.0,288,,22.0,,,,lineman
1995,Ellis Johnson,DT,74.3,290,,25.0,,,,lineman
1995,Anthony Cook,DT,74.8,293,,25.0,,,,lineman
1995,Blake Brockermeyer,OT,76.6,305,,18.0,,,,lineman
1995,Shannon Clavelle,DT,74.0,283,,,,,,lineman
1995,Mike Verstegen,OG,77.6,311,,18.0,,,,lineman
1995,Chris O'Neal,C,73.3,277,,23.0,22.5,,,lineman
1995,Kris Pollack,OG,77.1,299,,27.0,,,,lineman
1995,Luther Elliss,DE,76.9,291,,,,,,lineman
1995,Damien Jeffries,DE,76.1,277,,,,,,lineman
1995,Derrick Alexander,DE,76.1,276,,,,,,lineman
1995,Kendall Brown,DE,75.1,267,,19.0,,,,lineman
1995,Patrick Riley,DE,76.9,277,,,,,,lineman
1995,Kevin Carter,DE,77.6,274,,,,,,lineman
1995,Damon Simon,DE,77.3,249,,,,,,lineman
1996,Leeland Mcelroy,RB,68.6,198,4.39,22.0,37.0,120.0,4.06,WR_RB_DB
1996,Bryan Still,WR,71.1,176,4.4,,37.5,120.0,4.06,WR_RB_DB
1996,Chris Darkins,RB,72.0,211,4.43,22.0,38.5,128.0,3.91,WR_RB_DB
1996,Jermaine Lewis,WR,67.4,172,4.47,,33.5,124.0,4.3,WR_RB_DB
1996,Ray Mickens,CB,67.6,176,4.47,12.0,37.5,,,WR_RB_DB
1996,Alex Molden,CB,69.5,186,4.47,,40.0,123.0,3.98,WR_RB_DB
1996,Anthony Dorsett,CB,70.9,201,4.47,20.0,39.5,126.0,4.06,WR_RB_DB
1996,Dedric Mathis,CB,70.1,196,4.48,18.0,37.0,132.0,4.2,WR_RB_DB
1996,Winslow Oliver,RB,67.3,181,4.49,25.0,35.0,123.0,4.14,WR_RB_DB
1996,Jerris Mcphail,RB,70.6,201,4.49,14.0,38.5,122.0,4.32,WR_RB_DB
1996,Phillip Riley,WR,70.9,189,4.5,,32.5,120.0,4.46,WR_RB_DB
1996,Eddie Kennison,WR,71.4,191,4.5,,34.5,120.0,4.23,WR_RB_DB
1996,Amani Toomer,WR,74.9,197,4.5,,40.0,132.0,4.14,WR_RB_DB
1996,Fred Thomas,CB,69.5,172,4.51,10.0,35.0,122.0,4.0,WR_RB_DB
1996,Reggie Tongue,FS,71.9,201,4.52,12.0,34.0,115.0,4.08,WR_RB_DB
1996,Tyrone Williams,CB,70.8,190,4.53,5.0,34.5,120.0,,WR_RB_DB
1996,Mushsin Muhammad,WR,73.8,217,4.53,,33.0,120.0,4.16,WR_RB_DB
1996,Reggie Brown,OLB,74.0,241,4.53,25.0,33.0,120.0,4.06,LB_FB_TE_QB
1996,Kirk Pointer,CB,71.6,178,4.54,14.0,38.0,122.0,4.22,WR_RB_DB
1996,Chris Parker,RB,70.0,199,4.54,13.0,37.0,125.0,4.35,WR_RB_DB
1996,Robert Walker,RB,70.8,205,4.55,15.0,34.0,113.0,,WR_RB_DB
1996,Steven Conley,OLB,76.6,231,4.55,21.0,38.0,134.0,4.39,LB_FB_TE_QB
1996,Conrad Hamilton,SS,69.5,184,4.57,8.0,37.5,128.0,3.91,WR_RB_DB
1996,Alex Van Dyke,WR,71.9,200,4.57,,33.0,120.0,4.62,WR_RB_DB
1996,Lance Johnstone,DE,76.1,245,4.57,24.0,33.0,133.0,4.39,lineman
1996,Dell Mcgee,CB,68.0,180,4.58,15.0,35.5,109.0,4.1,WR_RB_DB
1996,Reggie Rusk,FS,70.5,182,4.58,11.0,33.0,119.0,4.16,WR_RB_DB
1996,Marcus Wall,WR,68.8,162,4.59,,31.5,120.0,4.2,WR_RB_DB
1996,Stepfret Williams,WR,71.9,170,4.59,,31.0,120.0,4.44,WR_RB_DB
1996,Charlie Jones,WR,68.0,175,4.59,,34.0,117.0,4.59,WR_RB_DB
1996,Deron Jenkins,CB,71.0,183,4.59,,36.5,120.0,,WR_RB_DB
1996,Clarence Jones,WR,71.6,184,4.59,,33.5,124.0,4.3,WR_RB_DB
1996,Reggie Barlow,WR,71.3,187,4.59,,32.5,115.0,4.2,WR_RB_DB
1996,Michael Hicks,RB,72.3,188,4.59,18.0,32.5,122.0,4.26,WR_RB_DB
1996,Leron Hudgins,SS,73.3,195,4.59,14.0,37.5,124.0,4.08,WR_RB_DB
1996,Jerome Woods,FS,74.0,202,4.59,,33.5,,,WR_RB_DB
1996,John Mobley,OLB,73.0,230,4.59,,34.5,120.0,4.42,LB_FB_TE_QB
1996,Dan Brandenberg,DE,74.6,254,4.59,24.0,36.0,125.0,4.32,lineman
1996,Jerod Cherry,CB,72.5,197,4.6,19.0,31.5,118.0,4.31,WR_RB_DB
1996,Terry Guess,WR,72.1,200,4.6,,,,,WR_RB_DB
1996,Sean Boyd,SS,74.4,208,4.6,,35.0,118.0,4.5,WR_RB_DB
1996,Sir Mawn Wilson,WR,73.0,209,4.6,,35.0,132.0,4.24,WR_RB_DB
1996,Donnie Abraham,CB,69.8,180,4.61,13.0,32.0,119.0,4.05,WR_RB_DB
1996,Terrell Willis,RB,69.9,196,4.61,11.0,34.5,122.0,4.41,WR_RB_DB
1996,Detron Smith,FB,70.3,234,4.61,31.0,,,4.38,LB_FB_TE_QB
1996,Cedric Zachery,WR,71.8,176,4.63,,33.5,120.0,4.38,WR_RB_DB
1996,Wendell Davis,CB,70.0,183,4.63,11.0,31.5,118.0,4.34,WR_RB_DB
1996,Brian Dawkins,SS,71.4,189,4.63,19.0,35.0,120.0,4.39,WR_RB_DB
1996,Ryan Stewart,FS,73.4,202,4.63,21.0,31.0,115.0,4.2,WR_RB_DB
1996,Leomont Evans,SS,73.0,203,4.63,,33.5,122.0,4.6,WR_RB_DB
1996,Patrick Jeffers,WR,75.1,221,4.63,,35.0,121.0,4.21,WR_RB_DB
1996,Tony Veland,FS,72.8,205,4.64,,36.0,118.0,4.1,WR_RB_DB
1996,Ernie Conwell,FB,72.9,253,4.64,32.0,39.0,121.0,4.2,LB_FB_TE_QB
1996,Terrell Owens,WR,74.9,213,4.65,,33.0,120.0,4.26,WR_RB_DB
1996,James Roe,WR,72.6,187,4.66,,38.5,132.0,4.34,WR_RB_DB
1996,Tory James,CB,73.6,188,4.66,18.0,32.0,121.0,4.41,WR_RB_DB
1996,Raymond Jackson,CB,70.1,190,4.66,13.0,36.5,120.0,4.41,WR_RB_DB
1996,Fredrick Ford,CB,75.4,196,4.66,13.0,32.5,116.0,4.5,WR_RB_DB
1996,Donnell Leomiti,SS,71.5,213,4.66,13.0,30.0,112.0,4.26,WR_RB_DB
1996,Kevin Jordan,WR,74.0,193,4.67,,,111.0,,WR_RB_DB
1996,Derrick Mayes,WR,72.1,200,4.67,,35.5,120.0,4.11,WR_RB_DB
1996,Mike Horacek,WR,72.8,201,4.67,,30.5,124.0,4.14,WR_RB_DB
1996,Marcus Coleman,SS,73.8,208,4.67,,33.0,126.0,4.26,WR_RB_DB
1996,Jeff Gooch,OLB,71.0,215,4.67,24.0,35.0,121.0,4.56,LB_FB_TE_QB
1996,Brian Roche,TE,75.6,253,4.67,16.0,28.0,,4.15,LB_FB_TE_QB
1996,Johnny Mcwilliams,TE,75.8,261,4.67,,34.5,112.0,4.24,LB_FB_TE_QB
1996,Jay Arnold,WR,72.3,176,4.68,,30.0,116.0,4.2,WR_RB_DB
1996,Rayna Stewart,CB,69.9,197,4.68,19.0,34.0,109.0,4.1,WR_RB_DB
1996,Mercury Hayes,WR,70.0,198,4.68,,34.0,117.0,4.12,WR_RB_DB
1996,Jimmy Gary,RB,70.5,218,4.68,17.0,32.5,106.0,4.22,WR_RB_DB
1996,Mike Alstott,FB,72.4,240,4.68,24.0,33.0,117.0,4.16,LB_FB_TE_QB
1996,Ervin Whitehead,WR,72.1,171,4.69,,31.5,120.0,4.3,WR_RB_DB
1996,Toderick Malone,WR,70.4,179,4.69,,31.5,111.0,4.2,WR_RB_DB
1996,Eric Anderson,SS,70.8,192,4.69,18.0,29.5,108.0,,WR_RB_DB
1996,T J Cunningham,FS,72.0,195,4.69,14.0,30.5,117.0,4.13,WR_RB_DB
1996,John Fisher,SS,70.5,197,4.69,13.0,30.5,116.0,4.22,WR_RB_DB
1996,Shaston Coleman,WR,73.5,209,4.69,,29.5,117.0,4.52,WR_RB_DB
1996,Brook Berringer,QB,75.5,218,4.69,,33.0,113.0,4.13,LB_FB_TE_QB
1996,Brandon Sanders,SS,69.1,176,4.7,16.0,30.0,113.0,4.29,WR_RB_DB
1996,Freddie Scott,WR,70.5,189,4.7,,30.0,108.0,,WR_RB_DB
1996,Jason Shelley,WR,72.4,189,4.71,,31.0,108.0,4.47,WR_RB_DB
1996,Ray Lucas,WR,74.3,202,4.71,,33.0,132.0,4.34,WR_RB_DB
1996,Kendrick Nord,QB,74.5,207,4.71,,36.5,120.0,4.32,LB_FB_TE_QB
1996,Markco Maddox,CB,73.6,213,4.71,20.0,31.5,121.0,4.46,WR_RB_DB
1996,Anthony Harris,OLB,73.4,224,4.71,17.0,31.0,111.0,4.45,LB_FB_TE_QB
1996,Ed Hobbs,FB,72.0,240,4.71,13.0,32.5,117.0,4.49,LB_FB_TE_QB
1996,Daryl Price,DE,75.9,274,4.71,23.0,32.5,120.0,4.31,lineman
1996,Buster Owens,SS,71.1,197,4.72,,38.0,118.0,4.3,WR_RB_DB
1996,Ben Hanks,OLB,73.8,223,4.72,26.0,32.0,106.0,4.62,LB_FB_TE_QB
1996,Bobby Hoying,QB,75.3,221,4.73,,31.0,108.0,4.16,LB_FB_TE_QB
1996,Stanley Pritchett,FB,73.0,232,4.73,11.0,31.0,116.0,4.41,LB_FB_TE_QB
1996,Mitch Running,WR,71.1,184,4.74,,32.0,108.0,4.04,WR_RB_DB
1996,Aaron Beasley,CB,71.4,197,4.74,10.0,33.5,119.0,4.09,WR_RB_DB
1996,Brian Clark,FS,72.8,204,4.74,16.0,33.0,105.0,4.36,WR_RB_DB
1996,Willie Brown,OLB,72.5,208,4.74,11.0,31.0,109.0,4.61,LB_FB_TE_QB
1996,Shawn Banks,ILB,73.0,228,4.74,24.0,32.5,113.0,4.24,LB_FB_TE_QB
1996,Jason Dunn,TE,76.8,257,4.74,29.0,40.0,127.0,4.25,LB_FB_TE_QB
1996,James Walker,FS,73.0,198,4.75,,28.5,105.0,4.39,WR_RB_DB
1996,Tommie Frazier,RB,72.3,210,4.75,,30.5,117.0,4.2,WR_RB_DB
1996,Adrian Robinson,SS,73.5,215,4.75,14.0,31.0,111.0,4.27,WR_RB_DB
1996,Moe Williams,RB,72.1,199,4.76,13.0,37.5,122.0,4.27,WR_RB_DB
1996,Eric Smedley,FS,71.8,204,4.76,17.0,32.0,112.0,4.12,WR_RB_DB
1996,Gerome Williams,FS,72.6,195,4.77,18.0,34.5,123.0,,WR_RB_DB
1996,Bruce Presley,RB,69.8,218,4.77,13.0,28.5,111.0,,WR_RB_DB
